2026-07-02 20:28:01 | INFO     | Orion | Logging initialized
2026-07-02 21:04:57 | INFO     | YahooProvider | 125 candles downloaded for NVDA
2026-07-02 21:04:57 | INFO     | IndicatorBuilder | Building indicators for NVDA
2026-07-02 21:04:57 | INFO     | IndicatorBuilder | Indicators ready for NVDA | RSI=38.92 Trend=0.920 Momentum=38.18 Volatility=0.02588
2026-07-02 21:04:57 | INFO     | TradingPipeline | Starting pipeline for NVDA
2026-07-02 21:04:57 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.691
2026-07-02 21:04:57 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:04:57 | INFO     | TradingPipeline | Decision | BUY confidence=0.791
2026-07-02 21:04:57 | INFO     | TradingPipeline | Pipeline completed for NVDA | BUY | confidence=0.791 | position=691.01
2026-07-02 21:04:57 | INFO     | AIMarketScanner | NVDA complete | BUY | confidence=0.791
2026-07-02 21:04:57 | INFO     | AIMarketScanner | Scanning AAPL
2026-07-02 21:04:57 | INFO     | YahooProvider | Downloading history for AAPL (period=6mo interval=1d)
2026-07-02 21:04:57 | INFO     | YahooProvider | 125 candles downloaded for AAPL
2026-07-02 21:04:57 | INFO     | IndicatorBuilder | Building indicators for AAPL
2026-07-02 21:04:57 | INFO     | IndicatorBuilder | Indicators ready for AAPL | RSI=57.64 Trend=1.000 Momentum=48.78 Volatility=0.02380
2026-07-02 21:04:57 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:04:57 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.787
2026-07-02 21:04:57 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:04:57 | INFO     | TradingPipeline | Decision | BUY confidence=0.887
2026-07-02 21:04:57 | INFO     | TradingPipeline | Pipeline completed for AAPL | BUY | confidence=0.887 | position=786.99
2026-07-02 21:04:57 | INFO     | AIMarketScanner | AAPL complete | BUY | confidence=0.887
2026-07-02 21:04:57 | INFO     | AIMarketScanner | Market scan completed | requested=3 scanned=3 failed=0
2026-07-02 21:04:58 | INFO     | AIMarketScanner | Starting market scan (3 symbols)
2026-07-02 21:04:58 | INFO     | AIMarketScanner | Scanning MSFT
2026-07-02 21:04:58 | INFO     | YahooProvider | Downloading history for MSFT (period=6mo interval=1d)
2026-07-02 21:04:58 | INFO     | YahooProvider | 125 candles downloaded for MSFT
2026-07-02 21:04:58 | INFO     | IndicatorBuilder | Building indicators for MSFT
2026-07-02 21:04:58 | INFO     | IndicatorBuilder | Indicators ready for MSFT | RSI=49.97 Trend=0.958 Momentum=41.18 Volatility=0.02446
2026-07-02 21:04:58 | INFO     | TradingPipeline | Starting pipeline for MSFT
2026-07-02 21:04:58 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.736
2026-07-02 21:04:58 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:04:58 | INFO     | TradingPipeline | Decision | BUY confidence=0.836
2026-07-02 21:04:58 | INFO     | TradingPipeline | Pipeline completed for MSFT | BUY | confidence=0.836 | position=736.04
2026-07-02 21:04:58 | INFO     | AIMarketScanner | MSFT complete | BUY | confidence=0.836
2026-07-02 21:04:58 | INFO     | AIMarketScanner | Scanning NVDA
2026-07-02 21:04:58 | INFO     | YahooProvider | Downloading history for NVDA (period=6mo interval=1d)
2026-07-02 21:04:58 | INFO     | YahooProvider | 125 candles downloaded for NVDA
2026-07-02 21:04:58 | INFO     | IndicatorBuilder | Building indicators for NVDA
2026-07-02 21:04:58 | INFO     | IndicatorBuilder | Indicators ready for NVDA | RSI=38.92 Trend=0.920 Momentum=38.18 Volatility=0.02588
2026-07-02 21:04:58 | INFO     | TradingPipeline | Starting pipeline for NVDA
2026-07-02 21:04:58 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.691
2026-07-02 21:04:58 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:04:58 | INFO     | TradingPipeline | Decision | BUY confidence=0.791
2026-07-02 21:04:58 | INFO     | TradingPipeline | Pipeline completed for NVDA | BUY | confidence=0.791 | position=691.01
2026-07-02 21:04:58 | INFO     | AIMarketScanner | NVDA complete | BUY | confidence=0.791
2026-07-02 21:04:58 | INFO     | AIMarketScanner | Scanning AAPL
2026-07-02 21:04:58 | INFO     | YahooProvider | Downloading history for AAPL (period=6mo interval=1d)
2026-07-02 21:04:58 | INFO     | YahooProvider | 125 candles downloaded for AAPL
2026-07-02 21:04:58 | INFO     | IndicatorBuilder | Building indicators for AAPL
2026-07-02 21:04:58 | INFO     | IndicatorBuilder | Indicators ready for AAPL | RSI=57.63 Trend=1.000 Momentum=48.77 Volatility=0.02380
2026-07-02 21:04:58 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:04:58 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.787
2026-07-02 21:04:58 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:04:58 | INFO     | TradingPipeline | Decision | BUY confidence=0.887
2026-07-02 21:04:58 | INFO     | TradingPipeline | Pipeline completed for AAPL | BUY | confidence=0.887 | position=786.97
2026-07-02 21:04:58 | INFO     | AIMarketScanner | AAPL complete | BUY | confidence=0.887
2026-07-02 21:04:58 | INFO     | AIMarketScanner | Market scan completed | requested=3 scanned=3 failed=0
2026-07-02 21:04:59 | INFO     | BacktestEngine | Starting backtest (3 timesteps)
2026-07-02 21:04:59 | INFO     | BacktestEngine | Processing timestep 0 (2 assets)
2026-07-02 21:04:59 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 21:04:59 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.704
2026-07-02 21:04:59 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0040
2026-07-02 21:04:59 | INFO     | TradingPipeline | Decision | BUY confidence=0.804
2026-07-02 21:04:59 | INFO     | TradingPipeline | Pipeline completed for TSLA | BUY | confidence=0.804 | position=701.87
2026-07-02 21:04:59 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:04:59 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.527
2026-07-02 21:04:59 | INFO     | TradingPipeline | Market Intelligence | regime=SIDEWAYS volatility=LOW risk=0.0045
2026-07-02 21:04:59 | INFO     | TradingPipeline | Decision | HOLD confidence=0.500
2026-07-02 21:04:59 | INFO     | TradingPipeline | Pipeline completed for AAPL | HOLD | confidence=0.500 | position=525.13
2026-07-02 21:04:59 | INFO     | BacktestEngine | Selected TSLA | BUY | confidence=0.804
2026-07-02 21:04:59 | INFO     | BacktestEngine | Trade finished | net_pnl=0.0614 equity=10000.06
2026-07-02 21:04:59 | INFO     | BacktestEngine | Processing timestep 1 (2 assets)
2026-07-02 21:04:59 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 21:04:59 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.760
2026-07-02 21:04:59 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0037
2026-07-02 21:04:59 | INFO     | TradingPipeline | Decision | BUY confidence=0.860
2026-07-02 21:04:59 | INFO     | TradingPipeline | Pipeline completed for TSLA | BUY | confidence=0.860 | position=758.00
2026-07-02 21:04:59 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:04:59 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.413
2026-07-02 21:04:59 | INFO     | TradingPipeline | Market Intelligence | regime=SIDEWAYS volatility=LOW risk=0.0044
2026-07-02 21:04:59 | INFO     | TradingPipeline | Decision | SELL confidence=0.587
2026-07-02 21:04:59 | INFO     | TradingPipeline | Pipeline completed for AAPL | SELL | confidence=0.587 | position=411.75
2026-07-02 21:04:59 | INFO     | BacktestEngine | Selected TSLA | BUY | confidence=0.860
2026-07-02 21:04:59 | INFO     | BacktestEngine | Trade finished | net_pnl=0.4398 equity=10000.50
2026-07-02 21:04:59 | INFO     | BacktestEngine | Processing timestep 2 (2 assets)
2026-07-02 21:04:59 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 21:04:59 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.470
2026-07-02 21:04:59 | INFO     | TradingPipeline | Market Intelligence | regime=SIDEWAYS volatility=LOW risk=0.0054
2026-07-02 21:04:59 | INFO     | TradingPipeline | Decision | HOLD confidence=0.500
2026-07-02 21:04:59 | INFO     | TradingPipeline | Pipeline completed for TSLA | HOLD | confidence=0.500 | position=468.21
2026-07-02 21:04:59 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:04:59 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.757
2026-07-02 21:04:59 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0033
2026-07-02 21:04:59 | INFO     | TradingPipeline | Decision | BUY confidence=0.857
2026-07-02 21:04:59 | INFO     | TradingPipeline | Pipeline completed for AAPL | BUY | confidence=0.857 | position=755.69
2026-07-02 21:04:59 | INFO     | BacktestEngine | Selected AAPL | BUY | confidence=0.857
2026-07-02 21:04:59 | INFO     | BacktestEngine | Trade finished | net_pnl=0.4535 equity=10000.95
2026-07-02 21:04:59 | INFO     | BacktestEngine | Backtest completed | trades=3 profit=0.95 final_equity=10000.95
2026-07-02 21:08:53 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 21:08:53 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.704
2026-07-02 21:08:53 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0040
2026-07-02 21:08:53 | INFO     | TradingPipeline | Decision | BUY confidence=0.804
2026-07-02 21:08:53 | INFO     | TradingPipeline | Pipeline completed for TSLA | BUY | confidence=0.804 | position=701.87
2026-07-02 21:08:54 | INFO     | AIMarketScanner | Starting market scan (3 symbols)
2026-07-02 21:08:54 | INFO     | AIMarketScanner | Scanning MSFT
2026-07-02 21:08:54 | INFO     | YahooProvider | Downloading history for MSFT (period=6mo interval=1d)
2026-07-02 21:08:54 | INFO     | YahooProvider | 125 candles downloaded for MSFT
2026-07-02 21:08:54 | INFO     | IndicatorBuilder | Building indicators for MSFT
2026-07-02 21:08:54 | INFO     | IndicatorBuilder | Indicators ready for MSFT | RSI=50.37 Trend=0.961 Momentum=41.39 Volatility=0.02457
2026-07-02 21:08:54 | INFO     | TradingPipeline | Starting pipeline for MSFT
2026-07-02 21:08:54 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.738
2026-07-02 21:08:54 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:08:54 | INFO     | TradingPipeline | Decision | BUY confidence=0.838
2026-07-02 21:08:54 | INFO     | TradingPipeline | Pipeline completed for MSFT | BUY | confidence=0.838 | position=738.24
2026-07-02 21:08:54 | INFO     | AIMarketScanner | MSFT complete | BUY | confidence=0.838
2026-07-02 21:08:54 | INFO     | AIMarketScanner | Scanning NVDA
2026-07-02 21:08:54 | INFO     | YahooProvider | Downloading history for NVDA (period=6mo interval=1d)
2026-07-02 21:08:54 | INFO     | YahooProvider | 125 candles downloaded for NVDA
2026-07-02 21:08:54 | INFO     | IndicatorBuilder | Building indicators for NVDA
2026-07-02 21:08:54 | INFO     | IndicatorBuilder | Indicators ready for NVDA | RSI=38.83 Trend=0.919 Momentum=38.12 Volatility=0.02591
2026-07-02 21:08:54 | INFO     | TradingPipeline | Starting pipeline for NVDA
2026-07-02 21:08:54 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.691
2026-07-02 21:08:54 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:08:54 | INFO     | TradingPipeline | Decision | BUY confidence=0.791
2026-07-02 21:08:54 | INFO     | TradingPipeline | Pipeline completed for NVDA | BUY | confidence=0.791 | position=690.44
2026-07-02 21:08:54 | INFO     | AIMarketScanner | NVDA complete | BUY | confidence=0.791
2026-07-02 21:08:54 | INFO     | AIMarketScanner | Scanning AAPL
2026-07-02 21:08:54 | INFO     | YahooProvider | Downloading history for AAPL (period=6mo interval=1d)
2026-07-02 21:08:54 | INFO     | YahooProvider | 125 candles downloaded for AAPL
2026-07-02 21:08:54 | INFO     | IndicatorBuilder | Building indicators for AAPL
2026-07-02 21:08:54 | INFO     | IndicatorBuilder | Indicators ready for AAPL | RSI=58.01 Trend=1.000 Momentum=48.99 Volatility=0.02403
2026-07-02 21:08:54 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:08:54 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.788
2026-07-02 21:08:54 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:08:54 | INFO     | TradingPipeline | Decision | BUY confidence=0.888
2026-07-02 21:08:54 | INFO     | TradingPipeline | Pipeline completed for AAPL | BUY | confidence=0.888 | position=788.28
2026-07-02 21:08:54 | INFO     | AIMarketScanner | AAPL complete | BUY | confidence=0.888
2026-07-02 21:08:54 | INFO     | AIMarketScanner | Market scan completed | requested=3 scanned=3 failed=0
2026-07-02 21:08:55 | INFO     | AIMarketScanner | Starting market scan (3 symbols)
2026-07-02 21:08:55 | INFO     | AIMarketScanner | Scanning MSFT
2026-07-02 21:08:55 | INFO     | YahooProvider | Downloading history for MSFT (period=6mo interval=1d)
2026-07-02 21:08:56 | INFO     | YahooProvider | 125 candles downloaded for MSFT
2026-07-02 21:08:56 | INFO     | IndicatorBuilder | Building indicators for MSFT
2026-07-02 21:08:56 | INFO     | IndicatorBuilder | Indicators ready for MSFT | RSI=50.37 Trend=0.961 Momentum=41.40 Volatility=0.02457
2026-07-02 21:08:56 | INFO     | TradingPipeline | Starting pipeline for MSFT
2026-07-02 21:08:56 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.738
2026-07-02 21:08:56 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:08:56 | INFO     | TradingPipeline | Decision | BUY confidence=0.838
2026-07-02 21:08:56 | INFO     | TradingPipeline | Pipeline completed for MSFT | BUY | confidence=0.838 | position=738.29
2026-07-02 21:08:56 | INFO     | AIMarketScanner | MSFT complete | BUY | confidence=0.838
2026-07-02 21:08:56 | INFO     | AIMarketScanner | Scanning NVDA
2026-07-02 21:08:56 | INFO     | YahooProvider | Downloading history for NVDA (period=6mo interval=1d)
2026-07-02 21:08:56 | INFO     | YahooProvider | 125 candles downloaded for NVDA
2026-07-02 21:08:56 | INFO     | IndicatorBuilder | Building indicators for NVDA
2026-07-02 21:08:56 | INFO     | IndicatorBuilder | Indicators ready for NVDA | RSI=38.81 Trend=0.919 Momentum=38.11 Volatility=0.02591
2026-07-02 21:08:56 | INFO     | TradingPipeline | Starting pipeline for NVDA
2026-07-02 21:08:56 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.691
2026-07-02 21:08:56 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:08:56 | INFO     | TradingPipeline | Decision | BUY confidence=0.791
2026-07-02 21:08:56 | INFO     | TradingPipeline | Pipeline completed for NVDA | BUY | confidence=0.791 | position=690.35
2026-07-02 21:08:56 | INFO     | AIMarketScanner | NVDA complete | BUY | confidence=0.791
2026-07-02 21:08:56 | INFO     | AIMarketScanner | Scanning AAPL
2026-07-02 21:08:56 | INFO     | YahooProvider | Downloading history for AAPL (period=6mo interval=1d)
2026-07-02 21:08:56 | INFO     | YahooProvider | 125 candles downloaded for AAPL
2026-07-02 21:08:56 | INFO     | IndicatorBuilder | Building indicators for AAPL
2026-07-02 21:08:56 | INFO     | IndicatorBuilder | Indicators ready for AAPL | RSI=58.02 Trend=1.000 Momentum=49.00 Volatility=0.02404
2026-07-02 21:08:56 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:08:56 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.789
2026-07-02 21:08:56 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:08:56 | INFO     | TradingPipeline | Decision | BUY confidence=0.889
2026-07-02 21:08:56 | INFO     | TradingPipeline | Pipeline completed for AAPL | BUY | confidence=0.889 | position=788.32
2026-07-02 21:08:56 | INFO     | AIMarketScanner | AAPL complete | BUY | confidence=0.889
2026-07-02 21:08:56 | INFO     | AIMarketScanner | Market scan completed | requested=3 scanned=3 failed=0
2026-07-02 21:08:56 | INFO     | BacktestEngine | Starting backtest (3 timesteps)
2026-07-02 21:08:56 | INFO     | BacktestEngine | Processing timestep 0 (2 assets)
2026-07-02 21:08:56 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 21:08:56 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.704
2026-07-02 21:08:56 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0040
2026-07-02 21:08:56 | INFO     | TradingPipeline | Decision | BUY confidence=0.804
2026-07-02 21:08:56 | INFO     | TradingPipeline | Pipeline completed for TSLA | BUY | confidence=0.804 | position=701.87
2026-07-02 21:08:56 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:08:56 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.527
2026-07-02 21:08:56 | INFO     | TradingPipeline | Market Intelligence | regime=SIDEWAYS volatility=LOW risk=0.0045
2026-07-02 21:08:56 | INFO     | TradingPipeline | Decision | HOLD confidence=0.500
2026-07-02 21:08:56 | INFO     | TradingPipeline | Pipeline completed for AAPL | HOLD | confidence=0.500 | position=525.13
2026-07-02 21:08:56 | INFO     | BacktestEngine | Selected TSLA | BUY | confidence=0.804
2026-07-02 21:08:56 | INFO     | BacktestEngine | Trade finished | net_pnl=0.0614 equity=10000.06
2026-07-02 21:08:56 | INFO     | BacktestEngine | Processing timestep 1 (2 assets)
2026-07-02 21:08:56 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 21:08:56 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.760
2026-07-02 21:08:56 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0037
2026-07-02 21:08:56 | INFO     | TradingPipeline | Decision | BUY confidence=0.860
2026-07-02 21:08:56 | INFO     | TradingPipeline | Pipeline completed for TSLA | BUY | confidence=0.860 | position=758.00
2026-07-02 21:08:56 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:08:56 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.413
2026-07-02 21:08:56 | INFO     | TradingPipeline | Market Intelligence | regime=SIDEWAYS volatility=LOW risk=0.0044
2026-07-02 21:08:56 | INFO     | TradingPipeline | Decision | SELL confidence=0.587
2026-07-02 21:08:56 | INFO     | TradingPipeline | Pipeline completed for AAPL | SELL | confidence=0.587 | position=411.75
2026-07-02 21:08:56 | INFO     | BacktestEngine | Selected TSLA | BUY | confidence=0.860
2026-07-02 21:08:56 | INFO     | BacktestEngine | Trade finished | net_pnl=0.4398 equity=10000.50
2026-07-02 21:08:56 | INFO     | BacktestEngine | Processing timestep 2 (2 assets)
2026-07-02 21:08:56 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 21:08:56 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.470
2026-07-02 21:08:56 | INFO     | TradingPipeline | Market Intelligence | regime=SIDEWAYS volatility=LOW risk=0.0054
2026-07-02 21:08:56 | INFO     | TradingPipeline | Decision | HOLD confidence=0.500
2026-07-02 21:08:56 | INFO     | TradingPipeline | Pipeline completed for TSLA | HOLD | confidence=0.500 | position=468.21
2026-07-02 21:08:56 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:08:56 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.757
2026-07-02 21:08:56 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0033
2026-07-02 21:08:56 | INFO     | TradingPipeline | Decision | BUY confidence=0.857
2026-07-02 21:08:56 | INFO     | TradingPipeline | Pipeline completed for AAPL | BUY | confidence=0.857 | position=755.69
2026-07-02 21:08:56 | INFO     | BacktestEngine | Selected AAPL | BUY | confidence=0.857
2026-07-02 21:08:56 | INFO     | BacktestEngine | Trade finished | net_pnl=0.4535 equity=10000.95
2026-07-02 21:08:56 | INFO     | BacktestEngine | Backtest completed | trades=3 profit=0.95 final_equity=10000.95
2026-07-02 21:18:07 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 21:18:07 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.704
2026-07-02 21:18:07 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0040
2026-07-02 21:18:07 | INFO     | TradingPipeline | Decision | BUY confidence=0.804
2026-07-02 21:18:07 | INFO     | TradingPipeline | Pipeline completed for TSLA | BUY | confidence=0.804 | position=701.87
2026-07-02 21:18:08 | INFO     | AIMarketScanner | Starting market scan (3 symbols)
2026-07-02 21:18:08 | INFO     | AIMarketScanner | Scanning MSFT
2026-07-02 21:18:08 | INFO     | YahooProvider | Downloading history for MSFT (period=6mo interval=1d)
2026-07-02 21:18:09 | INFO     | YahooProvider | 125 candles downloaded for MSFT
2026-07-02 21:18:09 | INFO     | IndicatorBuilder | Building indicators for MSFT
2026-07-02 21:18:09 | INFO     | IndicatorBuilder | Indicators ready for MSFT | RSI=50.46 Trend=0.961 Momentum=41.44 Volatility=0.02459
2026-07-02 21:18:09 | INFO     | TradingPipeline | Starting pipeline for MSFT
2026-07-02 21:18:09 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.739
2026-07-02 21:18:09 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:18:09 | INFO     | TradingPipeline | Decision | BUY confidence=0.839
2026-07-02 21:18:09 | INFO     | TradingPipeline | Pipeline completed for MSFT | BUY | confidence=0.839 | position=738.77
2026-07-02 21:18:09 | INFO     | AIMarketScanner | MSFT complete | BUY | confidence=0.839
2026-07-02 21:18:09 | INFO     | AIMarketScanner | Scanning NVDA
2026-07-02 21:18:09 | INFO     | YahooProvider | Downloading history for NVDA (period=6mo interval=1d)
2026-07-02 21:18:09 | INFO     | YahooProvider | 125 candles downloaded for NVDA
2026-07-02 21:18:09 | INFO     | IndicatorBuilder | Building indicators for NVDA
2026-07-02 21:18:09 | INFO     | IndicatorBuilder | Indicators ready for NVDA | RSI=39.02 Trend=0.921 Momentum=38.24 Volatility=0.02586
2026-07-02 21:18:09 | INFO     | TradingPipeline | Starting pipeline for NVDA
2026-07-02 21:18:09 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.692
2026-07-02 21:18:09 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:18:09 | INFO     | TradingPipeline | Decision | BUY confidence=0.792
2026-07-02 21:18:09 | INFO     | TradingPipeline | Pipeline completed for NVDA | BUY | confidence=0.792 | position=691.64
2026-07-02 21:18:09 | INFO     | AIMarketScanner | NVDA complete | BUY | confidence=0.792
2026-07-02 21:18:09 | INFO     | AIMarketScanner | Scanning AAPL
2026-07-02 21:18:09 | INFO     | YahooProvider | Downloading history for AAPL (period=6mo interval=1d)
2026-07-02 21:18:09 | INFO     | YahooProvider | 125 candles downloaded for AAPL
2026-07-02 21:18:09 | INFO     | IndicatorBuilder | Building indicators for AAPL
2026-07-02 21:18:09 | INFO     | IndicatorBuilder | Indicators ready for AAPL | RSI=57.92 Trend=1.000 Momentum=48.94 Volatility=0.02398
2026-07-02 21:18:09 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:18:09 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.788
2026-07-02 21:18:09 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:18:09 | INFO     | TradingPipeline | Decision | BUY confidence=0.888
2026-07-02 21:18:09 | INFO     | TradingPipeline | Pipeline completed for AAPL | BUY | confidence=0.888 | position=787.98
2026-07-02 21:18:09 | INFO     | AIMarketScanner | AAPL complete | BUY | confidence=0.888
2026-07-02 21:18:09 | INFO     | AIMarketScanner | Market scan completed | requested=3 scanned=3 failed=0
2026-07-02 21:18:10 | INFO     | AIMarketScanner | Starting market scan (3 symbols)
2026-07-02 21:18:10 | INFO     | AIMarketScanner | Scanning MSFT
2026-07-02 21:18:10 | INFO     | YahooProvider | Downloading history for MSFT (period=6mo interval=1d)
2026-07-02 21:18:11 | INFO     | YahooProvider | 125 candles downloaded for MSFT
2026-07-02 21:18:11 | INFO     | IndicatorBuilder | Building indicators for MSFT
2026-07-02 21:18:11 | INFO     | IndicatorBuilder | Indicators ready for MSFT | RSI=50.37 Trend=0.961 Momentum=41.39 Volatility=0.02457
2026-07-02 21:18:11 | INFO     | TradingPipeline | Starting pipeline for MSFT
2026-07-02 21:18:11 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.738
2026-07-02 21:18:11 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:18:11 | INFO     | TradingPipeline | Decision | BUY confidence=0.838
2026-07-02 21:18:11 | INFO     | TradingPipeline | Pipeline completed for MSFT | BUY | confidence=0.838 | position=738.28
2026-07-02 21:18:11 | INFO     | AIMarketScanner | MSFT complete | BUY | confidence=0.838
2026-07-02 21:18:11 | INFO     | AIMarketScanner | Scanning NVDA
2026-07-02 21:18:11 | INFO     | YahooProvider | Downloading history for NVDA (period=6mo interval=1d)
2026-07-02 21:18:11 | INFO     | YahooProvider | 125 candles downloaded for NVDA
2026-07-02 21:18:11 | INFO     | IndicatorBuilder | Building indicators for NVDA
2026-07-02 21:18:11 | INFO     | IndicatorBuilder | Indicators ready for NVDA | RSI=39.01 Trend=0.920 Momentum=38.24 Volatility=0.02586
2026-07-02 21:18:11 | INFO     | TradingPipeline | Starting pipeline for NVDA
2026-07-02 21:18:11 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.692
2026-07-02 21:18:11 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:18:11 | INFO     | TradingPipeline | Decision | BUY confidence=0.792
2026-07-02 21:18:11 | INFO     | TradingPipeline | Pipeline completed for NVDA | BUY | confidence=0.792 | position=691.59
2026-07-02 21:18:11 | INFO     | AIMarketScanner | NVDA complete | BUY | confidence=0.792
2026-07-02 21:18:11 | INFO     | AIMarketScanner | Scanning AAPL
2026-07-02 21:18:11 | INFO     | YahooProvider | Downloading history for AAPL (period=6mo interval=1d)
2026-07-02 21:18:12 | INFO     | YahooProvider | 125 candles downloaded for AAPL
2026-07-02 21:18:12 | INFO     | IndicatorBuilder | Building indicators for AAPL
2026-07-02 21:18:12 | INFO     | IndicatorBuilder | Indicators ready for AAPL | RSI=57.91 Trend=1.000 Momentum=48.94 Volatility=0.02397
2026-07-02 21:18:12 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 21:18:12 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.788
2026-07-02 21:18:12 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 21:18:12 | INFO     | TradingPipeline | Decision | BUY confidence=0.888
2026-07-02 21:18:12 | INFO     | TradingPipeline | Pipeline completed for AAPL | BUY | confidence=0.888 | position=787.95
2026-07-02 21:18:12 | INFO     | AIMarketScanner | AAPL complete | BUY | confidence=0.888
2026-07-02 21:18:12 | INFO     | AIMarketScanner | Market scan completed | requested=3 scanned=3 failed=0
